ticker,cik,filing_date,link,long_term_outlook
DE,315189,18-12-2015,https://www.sec.gov/Archives/edgar/data/315189/000104746915009300/0001047469-15-009300.txt,0
JOY,801898,18-12-2012,https://www.sec.gov/Archives/edgar/data/801898/000119312512505211/0001193125-12-505211.txt,0
PG,80424,12-09-2001,https://www.sec.gov/Archives/edgar/data/80424/000095015201504449/0000950152-01-504449.txt,1
JWN,72333,14-03-2016,https://www.sec.gov/Archives/edgar/data/72333/000007233316000260/0000072333-16-000260.txt,0
FRT,34903,03-03-2006,https://www.sec.gov/Archives/edgar/data/34903/000119312506044561/0001193125-06-044561.txt,1
ROP,882835,15-01-2003,https://www.sec.gov/Archives/edgar/data/882835/000116923203000270/0001169232-03-000270.txt,1
PFE,78003,29-02-2008,https://www.sec.gov/Archives/edgar/data/78003/000093041308001360/0000930413-08-001360.txt,0
LRCX,707549,27-08-2013,https://www.sec.gov/Archives/edgar/data/707549/000119312513348269/0001193125-13-348269.txt,1
HBAN,49196,24-02-2009,https://www.sec.gov/Archives/edgar/data/49196/000095015209001672/0000950152-09-001672.txt,0
DAL,27904,02-03-2009,https://www.sec.gov/Archives/edgar/data/27904/000119312509042726/0001193125-09-042726.txt,0
TMK,320335,25-03-1994,https://www.sec.gov/Archives/edgar/data/320335/0000950109-94-000538.txt,0
AMT,1053507,26-02-2009,https://www.sec.gov/Archives/edgar/data/1053507/000119312509039177/0001193125-09-039177.txt,1
XLNX,743988,19-06-1998,https://www.sec.gov/Archives/edgar/data/743988/0000743988-98-000004.txt,1
AVY,8818,29-03-1996,https://www.sec.gov/Archives/edgar/data/8818/0000898430-96-001108.txt,1
LB,701985,02-05-1996,https://www.sec.gov/Archives/edgar/data/701985/0000950132-96-000246.txt,1
AMT,1053507,14-03-2008,https://www.sec.gov/Archives/edgar/data/1053507/000119312508057075/0001193125-08-057075.txt,0
REGN,872589,27-02-2008,https://www.sec.gov/Archives/edgar/data/872589/000095012308002191/0000950123-08-002191.txt,0
M,794367,01-04-2008,https://www.sec.gov/Archives/edgar/data/794367/000095015208002496/0000950152-08-002496.txt,0
MAC,912242,27-02-2008,https://www.sec.gov/Archives/edgar/data/912242/000104746908001823/0001047469-08-001823.txt,0
HRB,12659,17-06-2015,https://www.sec.gov/Archives/edgar/data/12659/000157484215000011/0001574842-15-000011.txt,1
JNJ,200406,21-02-2014,https://www.sec.gov/Archives/edgar/data/200406/000020040614000033/0000200406-14-000033.txt,1
LLY,59478,30-03-2000,https://www.sec.gov/Archives/edgar/data/59478/0000950131-00-002201.txt,1
XRAY,818479,28-03-2003,https://www.sec.gov/Archives/edgar/data/818479/000081847903000008/0000818479-03-000008.txt,1
ETR,65984,26-02-2010,https://www.sec.gov/Archives/edgar/data/65984/000006598410000035/0000065984-10-000035.txt,0
UPS,1090727,01-03-2007,https://www.sec.gov/Archives/edgar/data/1090727/000119312507044043/0001193125-07-044043.txt,0
ROP,882835,25-02-2011,https://www.sec.gov/Archives/edgar/data/882835/000088283511000004/0000882835-11-000004.txt,1
ALXN,899866,27-10-1998,https://www.sec.gov/Archives/edgar/data/899866/0001047469-98-038316.txt,1
CMS,811156,31-03-2003,https://www.sec.gov/Archives/edgar/data/811156/000095012403001055/0000950124-03-001055.txt,0
MTB,36270,22-02-2017,https://www.sec.gov/Archives/edgar/data/36270/000156459017002016/0001564590-17-002016.txt,1
R,85961,15-02-2011,https://www.sec.gov/Archives/edgar/data/85961/000095012311013941/0000950123-11-013941.txt,1
LB,701985,21-03-2014,https://www.sec.gov/Archives/edgar/data/701985/000070198514000013/0000701985-14-000013.txt,1
PBI,78814,28-02-2011,https://www.sec.gov/Archives/edgar/data/78814/000093041311001280/0000930413-11-001280.txt,0
DTE,936340,08-03-2006,https://www.sec.gov/Archives/edgar/data/936340/000095012406001039/0000950124-06-001039.txt,1
DOW,29915,20-02-2007,https://www.sec.gov/Archives/edgar/data/29915/000104746907001296/0001047469-07-001296.txt,1
KMI,1506307,01-03-2013,https://www.sec.gov/Archives/edgar/data/1506307/000150630713000015/0001506307-13-000015.txt,1
PXD,1038357,19-02-2016,https://www.sec.gov/Archives/edgar/data/1038357/000103835716000101/0001038357-16-000101.txt,1
IP,51434,31-03-1999,https://www.sec.gov/Archives/edgar/data/51434/0001047469-99-012865.txt,1
YUM,1041061,15-02-2011,https://www.sec.gov/Archives/edgar/data/1041061/000104106111000009/0001041061-11-000009.txt,1
NSC,702165,08-02-2016,https://www.sec.gov/Archives/edgar/data/702165/000070216516000162/0000702165-16-000162.txt,1
AVY,8818,27-02-2012,https://www.sec.gov/Archives/edgar/data/8818/000119312512078843/0001193125-12-078843.txt,1
WMB,107263,27-03-1996,https://www.sec.gov/Archives/edgar/data/107263/0000950134-96-000927.txt,1
LLTC,791907,02-09-2005,https://www.sec.gov/Archives/edgar/data/791907/000095000505000633/0000950005-05-000633.txt,0
EFX,33185,31-03-1997,https://www.sec.gov/Archives/edgar/data/33185/0000931763-97-000464.txt,1
MMM,66740,10-03-2003,https://www.sec.gov/Archives/edgar/data/66740/000006674003000005/0000066740-03-000005.txt,1
EW,1099800,28-02-2013,https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/0001047469-13-001954.txt,0
EQR,906107,25-02-2016,https://www.sec.gov/Archives/edgar/data/906107/000090610716000029/0000906107-16-000029.txt,0
VMC,1396009,29-02-2012,https://www.sec.gov/Archives/edgar/data/1396009/000119312512089430/0001193125-12-089430.txt,1
BA,12927,09-02-2009,https://www.sec.gov/Archives/edgar/data/12927/000119312509022654/0001193125-09-022654.txt,1
CERN,804753,29-03-2002,https://www.sec.gov/Archives/edgar/data/804753/000095013602000898/0000950136-02-000898.txt,0
GD,40533,21-03-1997,https://www.sec.gov/Archives/edgar/data/40533/0000950133-97-000914.txt,1
EMR,32604,21-12-1995,https://www.sec.gov/Archives/edgar/data/32604/0000032604-95-000011.txt,1
PX,884905,25-02-2014,https://www.sec.gov/Archives/edgar/data/884905/000088490514000013/0000884905-14-000013.txt,1
LLTC,791907,27-09-1996,https://www.sec.gov/Archives/edgar/data/791907/0000950005-96-000778.txt,1
ETR,65984,11-03-1996,https://www.sec.gov/Archives/edgar/data/65984/0000065984-96-000046.txt,1
KR,56873,02-05-2001,https://www.sec.gov/Archives/edgar/data/56873/000095015201501370/0000950152-01-501370.txt,0
SHW,89800,07-03-2006,https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/0000950152-06-001786.txt,1
ZTS,1555280,24-02-2016,https://www.sec.gov/Archives/edgar/data/1555280/000155528016000344/0001555280-16-000344.txt,1
HON,773840,15-02-2008,https://www.sec.gov/Archives/edgar/data/773840/000093041308001037/0000930413-08-001037.txt,0
DLTR,935703,19-03-2010,https://www.sec.gov/Archives/edgar/data/935703/000093570310000010/0000935703-10-000010.txt,1
MAS,62996,29-03-2001,https://www.sec.gov/Archives/edgar/data/62996/000095012401001796/0000950124-01-001796.txt,0
L,60086,24-02-2010,https://www.sec.gov/Archives/edgar/data/60086/000119312510038679/0001193125-10-038679.txt,1
ED,1047862,22-02-2006,https://www.sec.gov/Archives/edgar/data/1047862/000119312506036760/0001193125-06-036760.txt,1
CELG,816284,21-03-2001,https://www.sec.gov/Archives/edgar/data/816284/000100515001000229/0001005150-01-000229.txt,0
EW,1099800,20-02-2015,https://www.sec.gov/Archives/edgar/data/1099800/000104746915000998/0001047469-15-000998.txt,1
BIIB,875045,02-02-2017,https://www.sec.gov/Archives/edgar/data/875045/000087504517000009/0000875045-17-000009.txt,1
BA,12927,08-02-2017,https://www.sec.gov/Archives/edgar/data/12927/000001292717000006/0000012927-17-000006.txt,1
TXN,97476,21-03-1994,https://www.sec.gov/Archives/edgar/data/97476/0000097476-94-000013.txt,1
MCO,1059556,01-03-2010,https://www.sec.gov/Archives/edgar/data/1059556/000119312510043405/0001193125-10-043405.txt,1
SIAL,90185,13-02-2012,https://www.sec.gov/Archives/edgar/data/90185/000119312512056253/0001193125-12-056253.txt,1
PNR,77360,19-03-2001,https://www.sec.gov/Archives/edgar/data/77360/000095012401001379/0000950124-01-001379.txt,1
HBAN,49196,17-02-2012,https://www.sec.gov/Archives/edgar/data/49196/000119312512067565/0001193125-12-067565.txt,1
ALXN,899866,19-02-2013,https://www.sec.gov/Archives/edgar/data/899866/000089986613000060/0000899866-13-000060.txt,1
CELG,816284,11-02-2016,https://www.sec.gov/Archives/edgar/data/816284/000162828016011012/0001628280-16-011012.txt,0
VNO,899689,25-02-2005,https://www.sec.gov/Archives/edgar/data/899689/000110465905008245/0001104659-05-008245.txt,1
RRC,315852,02-03-2005,https://www.sec.gov/Archives/edgar/data/315852/000095013405004035/0000950134-05-004035.txt,1
ADM,7084,27-09-1994,https://www.sec.gov/Archives/edgar/data/7084/0000007084-94-000015.txt,1
EW,1099800,12-03-2004,https://www.sec.gov/Archives/edgar/data/1099800/000104746904007726/0001047469-04-007726.txt,1
MOS,1285785,23-07-2010,https://www.sec.gov/Archives/edgar/data/1285785/000119312510164140/0001193125-10-164140.txt,1
TMK,320335,28-02-2011,https://www.sec.gov/Archives/edgar/data/320335/000119312511049737/0001193125-11-049737.txt,1
PNC,713676,13-03-2003,https://www.sec.gov/Archives/edgar/data/713676/000095012803000346/0000950128-03-000346.txt,1
EFX,33185,22-02-2013,https://www.sec.gov/Archives/edgar/data/33185/000114420413010696/0001144204-13-010696.txt,1
UNP,100885,05-02-2010,https://www.sec.gov/Archives/edgar/data/100885/000119312510023294/0001193125-10-023294.txt,1
GD,40533,08-02-2013,https://www.sec.gov/Archives/edgar/data/40533/000004053313000005/0000040533-13-000005.txt,1
PSX,1534701,19-02-2016,https://www.sec.gov/Archives/edgar/data/1534701/000153470116000119/0001534701-16-000119.txt,1
MRO,101778,26-02-2010,https://www.sec.gov/Archives/edgar/data/101778/000119312510042898/0001193125-10-042898.txt,1
HON,773840,13-02-2009,https://www.sec.gov/Archives/edgar/data/773840/000093041309000801/0000930413-09-000801.txt,1
GM,1467858,04-02-2015,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000036/0001467858-15-000036.txt,1
BMY,14272,22-02-2008,https://www.sec.gov/Archives/edgar/data/14272/000119312508035566/0001193125-08-035566.txt,0
EXC,1109357,15-02-2006,https://www.sec.gov/Archives/edgar/data/1109357/000119312506032686/0001193125-06-032686.txt,1
KR,56873,31-03-2009,https://www.sec.gov/Archives/edgar/data/56873/000110465909021710/0001104659-09-021710.txt,0
MTB,36270,15-03-1996,https://www.sec.gov/Archives/edgar/data/36270/0000950146-96-000453.txt,1
XRAY,818479,20-03-2001,https://www.sec.gov/Archives/edgar/data/818479/000081847901000004/0000818479-01-000004.txt,1
PBI,78814,18-03-2003,https://www.sec.gov/Archives/edgar/data/78814/000095013003002130/0000950130-03-002130.txt,1
T,732717,20-02-2015,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/0000732717-15-000016.txt,1
XRX,108772,31-03-2003,https://www.sec.gov/Archives/edgar/data/108772/000095013003002690/0000950130-03-002690.txt,1
APA,6769,21-03-1994,https://www.sec.gov/Archives/edgar/data/6769/0000950129-94-000191.txt,1
MOS,1285785,11-08-2006,https://www.sec.gov/Archives/edgar/data/1285785/000119312506170786/0001193125-06-170786.txt,1
FOSL,883569,31-03-1997,https://www.sec.gov/Archives/edgar/data/883569/0000912057-97-011284.txt,1
GPS,39911,23-03-2015,https://www.sec.gov/Archives/edgar/data/39911/000003991115000101/0000039911-15-000101.txt,0
LO,1424847,21-02-2014,https://www.sec.gov/Archives/edgar/data/1424847/000119312514062721/0001193125-14-062721.txt,1
ETR,65984,27-02-2014,https://www.sec.gov/Archives/edgar/data/65984/000006598414000065/0000065984-14-000065.txt,1
HBAN,49196,07-03-2002,https://www.sec.gov/Archives/edgar/data/49196/000095015202001558/0000950152-02-001558.txt,1
PBI,78814,23-02-2012,https://www.sec.gov/Archives/edgar/data/78814/000093041312001035/0000930413-12-001035.txt,0
CNP,1130310,25-02-2009,https://www.sec.gov/Archives/edgar/data/1130310/000113031009000004/0001130310-09-000004.txt,1
WFC,72971,25-02-2015,https://www.sec.gov/Archives/edgar/data/72971/000007297115000449/0000072971-15-000449.txt,1
NWL,814453,02-03-2015,https://www.sec.gov/Archives/edgar/data/814453/000081445315000041/0000814453-15-000041.txt,1
CI,701221,28-02-2013,https://www.sec.gov/Archives/edgar/data/701221/000104746913001925/0001047469-13-001925.txt,1
ETN,1551182,28-02-2013,https://www.sec.gov/Archives/edgar/data/1551182/000155118213000005/0001551182-13-000005.txt,1
WMB,107263,28-02-2007,https://www.sec.gov/Archives/edgar/data/107263/000095013407004337/0000950134-07-004337.txt,1
SHW,89800,23-02-2011,https://www.sec.gov/Archives/edgar/data/89800/000095012311017092/0000950123-11-017092.txt,1
MCD,63908,12-03-2003,https://www.sec.gov/Archives/edgar/data/63908/000104746903008450/0001047469-03-008450.txt,1
VFC,103379,10-03-2006,https://www.sec.gov/Archives/edgar/data/103379/000089322006000503/0000893220-06-000503.txt,1
MRO,101778,24-02-2017,https://www.sec.gov/Archives/edgar/data/101778/000010177817000046/0000101778-17-000046.txt,0
PNR,77360,01-03-2006,https://www.sec.gov/Archives/edgar/data/77360/000095013406003965/0000950134-06-003965.txt,0
UPS,1090727,28-02-2011,https://www.sec.gov/Archives/edgar/data/1090727/000119312511049356/0001193125-11-049356.txt,1
CMS,811156,24-02-2006,https://www.sec.gov/Archives/edgar/data/811156/000095012406000851/0000950124-06-000851.txt,1
WMB,107263,26-02-2016,https://www.sec.gov/Archives/edgar/data/107263/000010726316000021/0000107263-16-000021.txt,1
FSLR,1274494,27-02-2013,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000006/0001274494-13-000006.txt,1
JOY,801898,22-12-2009,https://www.sec.gov/Archives/edgar/data/801898/000080189809000167/0000801898-09-000167.txt,1
VTR,740260,18-02-2014,https://www.sec.gov/Archives/edgar/data/740260/000074026014000063/0000740260-14-000063.txt,1
FE,1031296,17-02-2015,https://www.sec.gov/Archives/edgar/data/1031296/000103129615000011/0001031296-15-000011.txt,0
LLY,59478,28-02-2007,https://www.sec.gov/Archives/edgar/data/59478/000095013707003013/0000950137-07-003013.txt,1
SBUX,829224,20-11-2009,https://www.sec.gov/Archives/edgar/data/829224/000095012309064772/0000950123-09-064772.txt,1
TAP,24545,28-03-1994,https://www.sec.gov/Archives/edgar/data/24545/0000024545-94-000002.txt,1
FTR,20520,23-02-2012,https://www.sec.gov/Archives/edgar/data/20520/000002052012000020/0000020520-12-000020.txt,0
CELG,816284,31-03-1998,https://www.sec.gov/Archives/edgar/data/816284/0000950146-98-000518.txt,1
CERN,804753,29-03-2000,https://www.sec.gov/Archives/edgar/data/804753/0000804753-00-000052.txt,1
EW,1099800,26-02-2010,https://www.sec.gov/Archives/edgar/data/1099800/000104746910001539/0001047469-10-001539.txt,1
APH,820313,24-02-2012,https://www.sec.gov/Archives/edgar/data/820313/000110465912012448/0001104659-12-012448.txt,1
DAL,27904,05-02-2016,https://www.sec.gov/Archives/edgar/data/27904/000002790416000018/0000027904-16-000018.txt,0
PCG,1004980,08-03-2000,https://www.sec.gov/Archives/edgar/data/1004980/0000929624-00-000321.txt,1
CCL,815097,29-01-2008,https://www.sec.gov/Archives/edgar/data/815097/000116923208000308/0001169232-08-000308.txt,0
GMCR,909954,25-11-2009,https://www.sec.gov/Archives/edgar/data/909954/000119312509242474/0001193125-09-242474.txt,1
EMR,32604,23-12-2002,https://www.sec.gov/Archives/edgar/data/32604/000003260402000022/0000032604-02-000022.txt,0
JPM,19617,25-03-1994,https://www.sec.gov/Archives/edgar/data/19617/0000950123-94-000607.txt,0
AEE,1002910,26-02-2016,https://www.sec.gov/Archives/edgar/data/1002910/000100291016000205/0001002910-16-000205.txt,1
LLY,59478,01-03-2006,https://www.sec.gov/Archives/edgar/data/59478/000095013706002395/0000950137-06-002395.txt,0
PNR,77360,25-02-2014,https://www.sec.gov/Archives/edgar/data/77360/000007736014000010/0000077360-14-000010.txt,0
PEP,77476,21-02-2013,https://www.sec.gov/Archives/edgar/data/77476/000144530513000278/0001445305-13-000278.txt,1
XLNX,743988,16-05-2014,https://www.sec.gov/Archives/edgar/data/743988/000074398814000026/0000743988-14-000026.txt,0
VTR,740260,29-02-2008,https://www.sec.gov/Archives/edgar/data/740260/000119312508042265/0001193125-08-042265.txt,0
SRE,1032208,13-03-2001,https://www.sec.gov/Archives/edgar/data/1032208/000008652101000006/0000086521-01-000006.txt,1
GPC,40987,25-02-2011,https://www.sec.gov/Archives/edgar/data/40987/000095012311018264/0000950123-11-018264.txt,1
CHK,895126,01-03-2010,https://www.sec.gov/Archives/edgar/data/895126/000119312510044784/0001193125-10-044784.txt,1
CL,21665,20-02-2014,https://www.sec.gov/Archives/edgar/data/21665/000154554714000003/0001545547-14-000003.txt,1
ADP,8670,12-09-2003,https://www.sec.gov/Archives/edgar/data/8670/000000867003000283/0000008670-03-000283.txt,1
AVY,8818,27-02-2013,https://www.sec.gov/Archives/edgar/data/8818/000104746913001812/0001047469-13-001812.txt,1
APC,773910,21-02-2012,https://www.sec.gov/Archives/edgar/data/773910/000119312512070408/0001193125-12-070408.txt,0
PFG,1126328,04-03-2005,https://www.sec.gov/Archives/edgar/data/1126328/000104746905005426/0001047469-05-005426.txt,1
CAT,18230,22-02-2006,https://www.sec.gov/Archives/edgar/data/18230/000001823006000139/0000018230-06-000139.txt,1
KIM,879101,28-02-2008,https://www.sec.gov/Archives/edgar/data/879101/000139843208000075/0001398432-08-000075.txt,0
XOM,34088,28-02-2008,https://www.sec.gov/Archives/edgar/data/34088/000119312508041781/0001193125-08-041781.txt,0
ADP,8670,12-09-2000,https://www.sec.gov/Archives/edgar/data/8670/000000867000000026/0000008670-00-000026.txt,1
CELG,816284,31-03-1999,https://www.sec.gov/Archives/edgar/data/816284/0000950146-99-000679.txt,1
ADM,7084,09-09-2005,https://www.sec.gov/Archives/edgar/data/7084/000000708405000350/0000007084-05-000350.txt,1
KR,56873,27-03-2012,https://www.sec.gov/Archives/edgar/data/56873/000110465912021358/0001104659-12-021358.txt,1
JEC,52988,28-12-1994,https://www.sec.gov/Archives/edgar/data/52988/0000898430-94-000977.txt,0
CELG,816284,15-03-2004,https://www.sec.gov/Archives/edgar/data/816284/000100515004000762/0001005150-04-000762.txt,1
GPC,40987,12-03-2001,https://www.sec.gov/Archives/edgar/data/40987/000095014401003447/0000950144-01-003447.txt,1
XLNX,743988,17-05-2016,https://www.sec.gov/Archives/edgar/data/743988/000074398816000063/0000743988-16-000063.txt,1
EW,1099800,27-03-2001,https://www.sec.gov/Archives/edgar/data/1099800/000091205701008463/0000912057-01-008463.txt,1
SIAL,90185,29-03-2002,https://www.sec.gov/Archives/edgar/data/90185/000095013102001275/0000950131-02-001275.txt,1
AIZ,1267238,23-02-2011,https://www.sec.gov/Archives/edgar/data/1267238/000119312511043706/0001193125-11-043706.txt,1
ADP,8670,25-08-2010,https://www.sec.gov/Archives/edgar/data/8670/000120677410001881/0001206774-10-001881.txt,1
